idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,utm_nord,utm_est,lat,lng,location,:@computed_region_6hky_swhk,:@computed_region_ttgh_9sm5,:@computed_region_af5v_nc64,datastop
10331,Biossido di Azoto,µg/m³,709,Vigevano v.Valletta,109,PV,Vigevano,N,2007-08-08T00:00:00.000,5016690,487833,45.30361483,8.84480578,"{'type': 'Point', 'coordinates': [8.84480578, 45.30361483]}",7,7,6,
6775,Biossido di Azoto,µg/m³,651,Brescia v.Triumplina,175,BS,Brescia,S,1999-01-15T00:00:00.000,5047187,596090,45.57159144,10.23148892,"{'type': 'Point', 'coordinates': [10.23148892, 45.57159144]}",6,6,2,2005-10-19T00:00:00.000
9993,Biossido di Azoto,µg/m³,682,Ferrera Erbognone ENI,88,PV,Ferrera Erbognone,N,2006-01-21T00:00:00.000,4995567,490094,45.11351117,8.87407772,"{'type': 'Point', 'coordinates': [8.87407772, 45.11351117]}",7,7,6,
5627,Biossido di Zolfo,µg/m³,505,Legnano v.Diaz,199,MI,Legnano,S,1973-11-20T00:00:00.000,5049180,493668,45.59538900,8.92203900,"{'type': 'Point', 'coordinates': [8.922039, 45.595389]}",4,4,8,2011-02-08T00:00:00.000
6762,Biossido di Zolfo,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,S,1983-01-01T00:00:00.000,5043674,595467,45.54006456,10.22281989,"{'type': 'Point', 'coordinates': [10.22281989, 45.54006456]}",6,6,2,2000-06-06T00:00:00.000
10580,Biossido di Zolfo,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,2010-09-01T00:00:00.000,4998110,579872,45.13195042,10.01574064,"{'type': 'Point', 'coordinates': [10.01574064, 45.13195042]}",8,8,4,
12696,Nikel,ng/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2008-04-24T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
12608,Arsenico,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
5713,Ozono,µg/m³,502,Milano v.Juvara,122,MI,Milano,S,1981-01-12T00:00:00.000,5035546,517377,45.47322769,9.22231536,"{'type': 'Point', 'coordinates': [9.22231536, 45.47322769]}",4,4,8,2007-07-20T00:00:00.000
5789,Monossido di Carbonio,mg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,1991-10-31T00:00:00.000,5059449,555672,45.68636206,9.71495853,"{'type': 'Point', 'coordinates': [9.71495853, 45.68636206]}",5,5,1,2011-09-13T00:00:00.000
6905,PM10 (SM2005),µg/m³,502,Milano v.Juvara,122,MI,Milano,S,1998-02-13T00:00:00.000,5035546,517377,45.47322769,9.22231536,"{'type': 'Point', 'coordinates': [9.22231536, 45.47322769]}",4,4,8,2007-06-11T00:00:00.000
6618,Particolato Totale Sospeso,µg/m³,588,Tavernola Bergamasca v.Riva di Sotto,191,BG,Tavernola Bergamasca,S,1990-08-08T00:00:00.000,5063058,581311,45.71630489,10.04477436,"{'type': 'Point', 'coordinates': [10.04477436, 45.71630489]}",5,5,1,2004-03-30T00:00:00.000
6799,Biossido di Zolfo,µg/m³,654,Sarezzo v.Minelli,269,BS,Sarezzo,S,1990-02-18T00:00:00.000,5055826,593900,45.64962671,10.20509022,"{'type': 'Point', 'coordinates': [10.20509022, 45.64962671]}",6,6,2,2007-01-30T00:00:00.000
5654,Biossido di Zolfo,µg/m³,556,Gallarate  P.zza S.Lorenzo,240,VA,Gallarate,S,1991-06-25T00:00:00.000,5056010,484229,45.65746297,8.79757739,"{'type': 'Point', 'coordinates': [8.79757739, 45.65746297]}",1,1,3,2001-03-26T00:00:00.000
12020,Ozono,µg/m³,1297,Spinadesco v.Battisti,48,CR,Spinadesco,N,2011-02-04T00:00:00.000,5000087,573153,45.15047339,9.93059842,"{'type': 'Point', 'coordinates': [9.93059842, 45.15047339]}",8,8,4,
5580,Biossido di Azoto,µg/m³,577,Calolziocorte c.so Dante,215,LC,Calolziocorte,S,1994-11-28T00:00:00.000,5072149,533373,45.80210114,9.42947022,"{'type': 'Point', 'coordinates': [9.42947022, 45.80210114]}",10,10,5,2018-07-30T00:00:00.000
29001,BlackCarbon,µg/m³,501,Milano v.Marche,129,MI,Milano,S,2013-05-27T00:00:00.000,5038105,514918,45.49631883,9.19093444,"{'type': 'Point', 'coordinates': [9.19093444, 45.49631883]}",4,4,8,2015-05-28T00:00:00.000
6404,Monossido di Carbonio,mg/m³,625,Casalmaggiore v.Volta,23,CR,Casalmaggiore,S,1996-05-19T00:00:00.000,4981793,612537,44.98066517,10.42738161,"{'type': 'Point', 'coordinates': [10.42738161, 44.98066517]}",8,8,4,2007-02-21T00:00:00.000
10326,Biossido di Azoto,µg/m³,708,Parona v. della Miseria,112,PV,Parona,N,2007-10-01T00:00:00.000,5014300,480733,45.28194289,8.75433614,"{'type': 'Point', 'coordinates': [8.75433614, 45.28194289]}",7,7,6,
12610,Piombo,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
6268,Ossidi di Azoto,µg/m³,600,Lodi v.Vignati,80,LO,Lodi,N,1999-12-30T00:00:00.000,5017060,538042,45.30601628,9.48527511,"{'type': 'Point', 'coordinates': [9.48527511, 45.30601628]}",11,11,8,
10483,PM10 (SM2005),µg/m³,1265,Lodi S.Alberto,76,LO,Lodi,N,2009-08-03T00:00:00.000,5016706,538829,45.30278678,9.49528589,"{'type': 'Point', 'coordinates': [9.49528589, 45.30278678]}",11,11,8,
10501,PM10 (SM2005),µg/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,2008-12-23T00:00:00.000,5080789,591371,45.87460256,10.17736553,"{'type': 'Point', 'coordinates': [10.17736553, 45.87460256]}",6,6,7,2023-07-12T00:00:00.000
5709,Ozono,µg/m³,512,Carate Brianza v.De Gasperi,250,MB,Carate Brianza,S,1995-02-15T00:00:00.000,5057635,518272,45.67201700,9.23460300,"{'type': 'Point', 'coordinates': [9.234603, 45.672017]}",12,12,5,2018-01-01T00:00:00.000
5610,Biossido di Azoto,µg/m³,607,Abbadia Cerreto v. Fanfulla,64,LO,Abbadia Cerreto,N,2000-01-13T00:00:00.000,5017500,545920,45.30950506,9.58580022,"{'type': 'Point', 'coordinates': [9.58580022, 45.30950506]}",11,11,8,
6955,PM10 (SM2005),µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,2003-01-01T00:00:00.000,5000669,641770,45.14526864,10.80333489,"{'type': 'Point', 'coordinates': [10.80333489, 45.14526864]}",9,9,4,
5531,Biossido di Azoto,µg/m³,528,Milano Verziere,116,MI,Milano,N,1988-11-24T00:00:00.000,5034443,515270,45.46334886,9.19532511,"{'type': 'Point', 'coordinates': [9.19532511, 45.46334886]}",4,4,8,
12624,Nikel,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2008-04-01T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6953,PM10 (SM2005),µg/m³,659,Odolo v.Praes,349,BS,Odolo,N,2000-06-23T00:00:00.000,5055661,608260,45.64605175,10.38929672,"{'type': 'Point', 'coordinates': [10.38929672, 45.64605175]}",6,6,2,
12603,Cadmio,ng/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,2008-04-18T00:00:00.000,5080789,591371,45.87460256,10.17736553,"{'type': 'Point', 'coordinates': [10.17736553, 45.87460256]}",6,6,7,2022-12-31T00:00:00.000
10108,Biossido di Azoto,µg/m³,698,Ceneselli v. Moro,13,RO,Ceneselli,S,2006-11-28T00:00:00.000,4987161,686934,45.01345800,11.37258100,"{'type': 'Point', 'coordinates': [11.372581, 45.013458]}",,,,2017-01-01T00:00:00.000
6793,Particolato Totale Sospeso,µg/m³,653,Brescia v.Ziziola,125,BS,Brescia,S,2005-07-19T00:00:00.000,5040836,595170,45.51456611,10.21846492,"{'type': 'Point', 'coordinates': [10.21846492, 45.51456611]}",6,6,2,2013-11-17T00:00:00.000
6236,Ossidi di Azoto,µg/m³,563,Fino Mornasco SP27 casa dell'Alpino,304,CO,Fino Mornasco,S,1992-01-09T00:00:00.000,5066055,503313,45.74804547,9.04259906,"{'type': 'Point', 'coordinates': [9.04259906, 45.74804547]}",2,2,3,2018-07-30T00:00:00.000
9854,Monossido di Carbonio,mg/m³,672,Cornale v.Libertà,74,PV,Cornale,N,2005-07-29T00:00:00.000,4987406,493238,45.04008561,8.91415717,"{'type': 'Point', 'coordinates': [8.91415717, 45.04008561]}",7,7,6,
10109,Biossido di Zolfo,µg/m³,698,Ceneselli v. Moro,13,RO,Ceneselli,S,2006-11-28T00:00:00.000,4987161,686934,45.01345800,11.37258100,"{'type': 'Point', 'coordinates': [11.372581, 45.013458]}",,,,
6691,Ozono,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,2002-06-01T00:00:00.000,5004590,512932,45.19468231,9.16464919,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",7,7,6,
6898,Biossido di Azoto,µg/m³,668,Mantova Lunetta2,25,MN,Mantova,S,2003-01-01T00:00:00.000,5002119,643358,45.15799358,10.82394014,"{'type': 'Point', 'coordinates': [10.82394014, 45.15799358]}",9,9,4,2018-07-30T00:00:00.000
12602,Arsenico,ng/m³,655,Darfo Boario Terme v. De Amicis,221,BS,Darfo Boario Terme,S,2008-04-18T00:00:00.000,5080789,591371,45.87460256,10.17736553,"{'type': 'Point', 'coordinates': [10.17736553, 45.87460256]}",6,6,7,2022-12-31T00:00:00.000
6609,Particolato Totale Sospeso,µg/m³,593,Ciserano c.so Europa,159,BG,Ciserano,S,1991-06-10T00:00:00.000,5048846,547278,45.59155664,9.60613797,"{'type': 'Point', 'coordinates': [9.60613797, 45.59155664]}",5,5,1,2002-03-24T00:00:00.000
5673,Biossido di Zolfo,µg/m³,587,Casnigo via Europa,514,BG,Casnigo,S,1989-11-08T00:00:00.000,5073819,567412,45.81464142,9.86771003,"{'type': 'Point', 'coordinates': [9.86771003, 45.81464142]}",5,5,1,2003-06-03T00:00:00.000
5724,Ozono,µg/m³,513,Trezzo sull'Adda v.Nenni,199,MI,Trezzo sull'Adda,S,2001-02-22T00:00:00.000,5051253,539618,45.61370028,9.50813400,"{'type': 'Point', 'coordinates': [9.508134, 45.61370028]}",4,4,8,2017-01-01T00:00:00.000
5550,Biossido di Azoto,µg/m³,547,Milano Parco Lambro,123,MI,Milano,S,1995-04-21T00:00:00.000,5038480,519323,45.49958569,9.24732731,"{'type': 'Point', 'coordinates': [9.24732731, 45.49958569]}",4,4,8,2018-07-30T00:00:00.000
12662,Arsenico,ng/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2008-06-14T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
5520,Biossido di Azoto,µg/m³,517,Turbigo,141,MI,Turbigo,N,1990-01-11T00:00:00.000,5041480,479423,45.52655611,8.73650211,"{'type': 'Point', 'coordinates': [8.73650211, 45.52655611]}",4,4,8,
5802,Monossido di Carbonio,mg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,1995-02-01T00:00:00.000,5070038,497388,45.78389908,8.96640489,"{'type': 'Point', 'coordinates': [8.96640489, 45.78389908]}",2,2,3,2010-04-15T00:00:00.000
6423,Ossidi di Azoto,µg/m³,630,Crema v.Indipendenza,78,CR,Crema,S,2002-01-01T00:00:00.000,5024212,553035,45.36941556,9.67727511,"{'type': 'Point', 'coordinates': [9.67727511, 45.36941556]}",8,8,4,2007-04-03T00:00:00.000
5612,Biossido di Zolfo,µg/m³,530,Agrate Brianza v.Ferrario,162,MB,Agrate Brianza,S,1990-02-14T00:00:00.000,5046977,527628,45.57577800,9.35409400,"{'type': 'Point', 'coordinates': [9.354094, 45.575778]}",12,12,5,2006-05-05T00:00:00.000
6350,Ossidi di Azoto,µg/m³,516,Robecchetto con Induno v. Pertini,135,MI,Robecchetto con Induno,S,1992-12-07T00:00:00.000,5040503,481768,45.51782742,8.76656744,"{'type': 'Point', 'coordinates': [8.76656744, 45.51782742]}",4,4,8,2023-06-06T00:00:00.000
6380,Ossidi di Azoto,µg/m³,572,Morbegno v.Cortivacci,262,SO,Morbegno,N,1999-01-13T00:00:00.000,5108901,543736,46.13548600,9.56624000,"{'type': 'Point', 'coordinates': [9.56624, 46.135486]}",3,3,7,
5598,Biossido di Azoto,µg/m³,595,Filago v.Don Milani,190,BG,Filago,N,1992-03-06T00:00:00.000,5053519,543342,45.63387247,9.55609572,"{'type': 'Point', 'coordinates': [9.55609572, 45.63387247]}",5,5,1,
6005,Benzene,µg/m³,627,Cremona P.zza Cadorna,39,CR,Cremona,N,2002-05-16T00:00:00.000,4998110,579872,45.13195042,10.01574064,"{'type': 'Point', 'coordinates': [10.01574064, 45.13195042]}",8,8,4,
12587,Ossidi di Azoto,µg/m³,1303,Cremona v.Gerre Borghi,36,CR,Cremona,S,2011-10-14T00:00:00.000,4995675,584111,45.10954275,10.06924181,"{'type': 'Point', 'coordinates': [10.06924181, 45.10954275]}",8,8,4,2017-01-01T00:00:00.000
5753,PM10,µg/m³,553,Saronno v.Marconi,211,VA,Saronno,S,2000-11-22T00:00:00.000,5052270,502902,45.62397317,9.03723114,"{'type': 'Point', 'coordinates': [9.03723114, 45.62397317]}",1,1,3,2003-12-12T00:00:00.000
20031,Ammoniaca,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2013-10-24T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
5549,Biossido di Azoto,µg/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,1995-04-22T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
12574,Particelle sospese PM2.5,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85,PV,Sannazzaro de' Burgondi,N,2013-01-07T00:00:00.000,4994371,492461,45.10277464,8.90418742,"{'type': 'Point', 'coordinates': [8.90418742, 45.10277464]}",7,7,6,
9873,Particelle sospese PM2.5,µg/m³,554,Saronno v.Santuario,212,VA,Saronno,N,2005-12-11T00:00:00.000,5052646,502058,45.62735705,9.02640138,"{'type': 'Point', 'coordinates': [9.02640138, 45.62735705]}",1,1,3,
6929,PM10 (SM2005),µg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,N,2000-01-01T00:00:00.000,5060569,531623,45.69795956,9.40619194,"{'type': 'Point', 'coordinates': [9.40619194, 45.69795956]}",10,10,5,
12641,Benzo(a)pirene,ng/m³,548,Milano v.Senato,118,MI,Milano,N,2008-07-10T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
5814,Monossido di Carbonio,mg/m³,551,Arconate v. De Gasperi,182,MI,Arconate,N,1999-01-20T00:00:00.000,5043898,488082,45.54852147,8.84732669,"{'type': 'Point', 'coordinates': [8.84732669, 45.54852147]}",4,4,8,
6934,PM10 (SM2005),µg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,2000-01-28T00:00:00.000,5059449,555672,45.68636206,9.71495853,"{'type': 'Point', 'coordinates': [9.71495853, 45.68636206]}",5,5,1,2003-08-12T00:00:00.000
6748,Ossidi di Azoto,µg/m³,647,Breno v.Don Putelli,342,BS,Breno,S,1992-06-09T00:00:00.000,5090074,600822,45.95683656,10.30106589,"{'type': 'Point', 'coordinates': [10.30106589, 45.95683656]}",6,6,7,2018-07-30T00:00:00.000
10079,Biossido di Azoto,µg/m³,695,Ponti sul Mincio v.San Martino,113,MN,Ponti sul Mincio,N,2006-12-20T00:00:00.000,5030184,631718,45.41277633,10.68336214,"{'type': 'Point', 'coordinates': [10.68336214, 45.41277633]}",9,9,4,
10458,Biossido di Azoto,µg/m³,1266,Bertonico v.Moro,65,LO,Bertonico,N,2009-08-03T00:00:00.000,5009105,552297,45.23349689,9.66625758,"{'type': 'Point', 'coordinates': [9.66625758, 45.23349689]}",11,11,8,
10037,Ossidi di Azoto,µg/m³,687,Ferno v.Di Dio,215,VA,Ferno,N,2006-11-06T00:00:00.000,5051773,481053,45.61924753,8.75697656,"{'type': 'Point', 'coordinates': [8.75697656, 45.61924753]}",1,1,3,
5820,Monossido di Carbonio,mg/m³,525,Corsico v.le Italia,119,MI,Corsico,S,1990-12-18T00:00:00.000,5031403,507619,45.43611269,9.09741197,"{'type': 'Point', 'coordinates': [9.09741197, 45.43611269]}",4,4,8,2018-07-30T00:00:00.000
20020,Ammoniaca,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2007-03-30T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
6958,PM10 (SM2005),µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,1999-12-08T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,
5807,Monossido di Carbonio,mg/m³,576,Merate v. Madonna di Loreto,279,LC,Merate,S,1991-12-24T00:00:00.000,5060569,531623,45.69795956,9.40619194,"{'type': 'Point', 'coordinates': [9.40619194, 45.69795956]}",10,10,5,2018-01-01T00:00:00.000
6057,Benzene,µg/m³,548,Milano v.Senato,118,MI,Milano,N,1999-01-01T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
10259,Benzene,µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,N,2006-09-19T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,
12622,Piombo,ng/m³,542,Meda v. Gagarin,222,MB,Meda,N,2008-04-18T00:00:00.000,5056480,512203,45.66099200,9.16022500,"{'type': 'Point', 'coordinates': [9.160225, 45.660992]}",12,12,5,
6871,Biossido di Azoto,µg/m³,663,Mantova v.Ariosto,18,MN,Mantova,N,2003-01-01T00:00:00.000,5000669,641770,45.14526864,10.80333489,"{'type': 'Point', 'coordinates': [10.80333489, 45.14526864]}",9,9,4,
10143,Biossido di Azoto,µg/m³,701,Ostiglia v.Colombo,14,MN,Ostiglia,S,2006-11-29T00:00:00.000,4993316,668216,45.07331225,11.13703575,"{'type': 'Point', 'coordinates': [11.13703575, 45.07331225]}",9,9,4,2017-01-01T00:00:00.000
5854,Monossido di Carbonio,mg/m³,552,Varese v.Vidoletti,425,VA,Varese,S,1991-12-23T00:00:00.000,5075945,484773,45.83690156,8.80393486,"{'type': 'Point', 'coordinates': [8.80393486, 45.83690156]}",1,1,3,2012-01-04T00:00:00.000
17037,Benzo(a)pirene,ng/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,2012-01-14T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
10584,Ozono,µg/m³,1274,Perledo P.zza della stazione,212,LC,Perledo,N,2010-09-01T00:00:00.000,5095846,522171,46.01583272,9.28641942,"{'type': 'Point', 'coordinates': [9.28641942, 46.01583272]}",10,10,5,
5643,Biossido di Zolfo,µg/m³,538,Settimo Milanese v. Della Libertà,132,MI,Settimo Milanese,S,1992-05-19T00:00:00.000,5036306,504444,45.48027247,9.05686386,"{'type': 'Point', 'coordinates': [9.05686386, 45.48027247]}",4,4,8,2003-08-26T00:00:00.000
5558,Biossido di Azoto,µg/m³,555,Busto Arsizio v.Magenta,222,VA,Busto Arsizio,S,1991-05-25T00:00:00.000,5050810,488313,45.61073922,8.85012100,"{'type': 'Point', 'coordinates': [8.850121, 45.61073922]}",1,1,3,2018-07-30T00:00:00.000
12626,Cadmio,ng/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2008-04-01T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
5844,Monossido di Carbonio,mg/m³,572,Morbegno v.Cortivacci,262,SO,Morbegno,S,1999-01-13T00:00:00.000,5108901,543736,46.13548600,9.56624000,"{'type': 'Point', 'coordinates': [9.56624, 46.135486]}",3,3,7,2023-01-17T00:00:00.000
5698,Biossido di Zolfo,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,N,2000-01-13T00:00:00.000,5019734,532492,45.33036444,9.41464375,"{'type': 'Point', 'coordinates': [9.41464375, 45.33036444]}",11,11,8,
12609,Cadmio,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
6860,Biossido di Zolfo,µg/m³,661,Rezzato v.De Gasperi,147,BS,Rezzato,S,1992-08-05T00:00:00.000,5041110,604367,45.51571417,10.33624003,"{'type': 'Point', 'coordinates': [10.33624003, 45.51571417]}",6,6,2,2003-09-17T00:00:00.000
5819,Monossido di Carbonio,mg/m³,544,Cormano v. Edison,153,MI,Cormano,S,1994-10-29T00:00:00.000,5044180,512693,45.54759700,9.16698300,"{'type': 'Point', 'coordinates': [9.166983, 45.547597]}",4,4,8,2011-12-31T00:00:00.000
5835,Monossido di Carbonio,mg/m³,504,Sesto San Giovanni v. Cesare da Sesto,139,MI,Sesto San Giovanni,N,1990-04-29T00:00:00.000,5042386,518435,45.53476819,9.23610903,"{'type': 'Point', 'coordinates': [9.23610903, 45.53476819]}",4,4,8,
5545,Biossido di Azoto,µg/m³,542,Meda v. Gagarin,222,MB,Meda,N,1995-11-01T00:00:00.000,5056480,512203,45.66099200,9.16022500,"{'type': 'Point', 'coordinates': [9.160225, 45.660992]}",12,12,5,
5962,Biossido di Zolfo,µg/m³,630,Crema v.Indipendenza,78,CR,Crema,S,1992-11-01T00:00:00.000,5024212,553035,45.36941556,9.67727511,"{'type': 'Point', 'coordinates': [9.67727511, 45.36941556]}",8,8,4,2003-10-02T00:00:00.000
6912,PM10 (SM2005),µg/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,1998-02-25T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
6418,Monossido di Carbonio,mg/m³,629,Crema v.XI febbraio,79,CR,Crema,S,1996-05-17T00:00:00.000,5023885,555127,45.36631075,9.70395139,"{'type': 'Point', 'coordinates': [9.70395139, 45.36631075]}",8,8,4,2023-01-01T00:00:00.000
6422,Monossido di Carbonio,mg/m³,630,Crema v.Indipendenza,78,CR,Crema,S,1999-11-03T00:00:00.000,5024212,553035,45.36941556,9.67727511,"{'type': 'Point', 'coordinates': [9.67727511, 45.36941556]}",8,8,4,2007-04-03T00:00:00.000
6632,Particolato Totale Sospeso,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85,LO,Tavazzano con Villavesco,S,2000-01-13T00:00:00.000,5019734,532492,45.33036444,9.41464375,"{'type': 'Point', 'coordinates': [9.41464375, 45.33036444]}",11,11,8,2005-03-24T00:00:00.000
6360,Ossidi di Azoto,µg/m³,513,Trezzo sull'Adda v.Nenni,199,MI,Trezzo sull'Adda,S,2001-02-22T00:00:00.000,5051253,539618,45.61370028,9.50813400,"{'type': 'Point', 'coordinates': [9.508134, 45.61370028]}",4,4,8,2017-01-01T00:00:00.000
6037,Benzene,µg/m³,544,Cormano v. Edison,153,MI,Cormano,S,2001-02-19T00:00:00.000,5044180,512693,45.54759700,9.16698300,"{'type': 'Point', 'coordinates': [9.166983, 45.547597]}",4,4,8,2001-10-04T00:00:00.000
12591,Piombo,ng/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2008-04-01T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
17041,Piombo,ng/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,2012-01-13T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
20443,Biossido di Azoto,µg/m³,681,Moggio Loc. Penscei,1194,LC,Moggio,N,2007-03-16T00:00:00.000,5084478,538586,45.91279097,9.49754261,"{'type': 'Point', 'coordinates': [9.49754261, 45.91279097]}",10,10,5,
6208,Ossidi di Azoto,µg/m³,595,Filago v.Don Milani,190,BG,Filago,N,1992-03-06T00:00:00.000,5053519,543342,45.63387247,9.55609572,"{'type': 'Point', 'coordinates': [9.55609572, 45.63387247]}",5,5,1,
20004,BlackCarbon,µg/m³,705,Milano Pascal Città Studi,122,MI,Milano,N,2013-09-30T00:00:00.000,5036190,518405,45.47834700,9.23166700,"{'type': 'Point', 'coordinates': [9.231667, 45.478347]}",4,4,8,
12615,Cadmio,ng/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2008-02-19T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
6817,Ossidi di Azoto,µg/m³,656,Gambara v.Parma,47,BS,Gambara,N,1990-01-01T00:00:00.000,5011493,601945,45.24955194,10.29913000,"{'type': 'Point', 'coordinates': [10.29913, 45.24955194]}",6,6,2,
12022,Particelle sospese PM2.5,µg/m³,1297,Spinadesco v.Battisti,48,CR,Spinadesco,N,2011-02-16T00:00:00.000,5000087,573153,45.15047339,9.93059842,"{'type': 'Point', 'coordinates': [9.93059842, 45.15047339]}",8,8,4,
6582,Ozono,µg/m³,561,Como v.Cattaneo,202,CO,Como,N,1991-02-17T00:00:00.000,5073500,505203,45.81504217,9.06697886,"{'type': 'Point', 'coordinates': [9.06697886, 45.81504217]}",2,2,3,
6400,Ossidi di Azoto,µg/m³,560,Varese v.Copelli,383,VA,Varese,N,2003-08-07T00:00:00.000,5073728,486035,45.81697450,8.82024911,"{'type': 'Point', 'coordinates': [8.82024911, 45.8169745]}",1,1,3,
